OID_,mean_elev,std_elev,Mean_slope,STD_slope,Mean_aspect,STD_aspect,Area_m2,mean_plan_curv,std_plan_curv
164,2511.499165196571994,124.661839709717199,56.889714764010513,6.161571718255638,252.494656470514116,12.016914159862273,30027.570110600001499,2.91696099004419E-03,5.61140546175589E-03
165,2935.669759114583485,27.157050987793355,44.108193715413414,5.068975970988926,295.626922607421875,12.741153868439755,2140.103477499999826,5.72366314008832E-03,8.59255094905533E-04
166,2655.405883789062500,40.424402695077852,55.363042831420898,2.634624248801062,272.246068318684877,5.348090396830399,4592.108851920000234,-2.98E-04,3.13437936822404E-03
167,2558.024414062500000,37.116153748412266,49.410613695780434,8.477599322029725,130.353190104166657,14.785984695726009,6820.682790779999777,-7.81E-03,1.44895055999836E-02
168,1734.720007324218841,62.831187393978475,39.260753250122072,7.345816284320626,78.779107666015619,17.208055368259583,9253.623903120000250,5.75538971461356E-03,7.65016056218672E-03
169,2570.253313337053442,42.810824598889383,35.627249853951589,4.281043997418069,131.812616620744961,5.578061560346577,4768.232792130000234,-3.96E-05,4.11367440319331E-03
170,2563.733956473214221,37.613586641576561,41.485811233520508,12.239959120440199,125.318676539829809,43.081515865191939,4765.503509739999572,1.03570155001112E-03,4.69969991430086E-02
171,2576.961809430803442,124.079678202932030,47.724195752825061,6.237437616593479,234.375592912946445,23.613777090139632,7689.549732350000340,-2.46E-03,7.60239958665216E-03
172,2686.187011718750000,16.414006026587042,48.373770713806152,1.265698864844783,208.156822204589844,2.860554533727133,2700.539947159999883,2.03669921029359E-03,7.76516310395494E-03
173,2598.789469401041515,25.487187702857263,42.580524868435333,5.674902401918182,220.318730672200530,8.934442742343814,8027.872844919999807,-4.91E-03,4.88869548489525E-03
174,2622.647998046874818,93.525102662754179,51.251986694335940,3.531063750329688,206.806654357910162,5.836870106374926,9007.799549720000869,-5.27E-03,4.2148658033021E-03
