OID,area_m2,length_m,width_m,name
2507,11608.44382,249.214,79.43,Jones2021_ASM
2508,8531.04092,136.47,81.189,Jones2021_ASM
2509,7091.743447,137.301,71.792,Jones2021_ASM
2510,8894.507018,282.917,51.022,Jones2021_ASM
2511,13740.15315,249.837,86.256,Jones2021_ASM
2512,1515.383488,60.896,35.096,Jones2021_ASM
2513,14348.14451,233.687,90.171,Jones2021_ASM
2514,7970.443112,145.202,80.81,Jones2021_ASM
2515,23602.49436,475.478,122.853,Jones2021_ASM
2516,10086.82219,164.706,79.514,Jones2021_ASM
2517,11467.63654,173.034,97.79,Jones2021_ASM
2518,61557.59326,1346.841,107.505,Jones2021_ASM
2519,4250.576752,112.598,54.742,Jones2021_ASM
2520,2714.220862,69.864,59.728,Jones2021_ASM
2521,4046.266549,97.592,54.751,Jones2021_ASM
2522,3537.86031,68.498,63.566,Jones2021_ASM
2523,4140.774432,78.798,69.162,Jones2021_ASM
2524,5080.586206,96.325,70.08,Jones2021_ASM
2525,5582.484251,105.388,69.077,Jones2021_ASM
2526,6724.820733,138.895,63.902,Jones2021_ASM
2527,3720.888351,75.915,59.335,Jones2021_ASM
2528,4478.647479,96.603,56.212,Jones2021_ASM
2529,13448.72984,164.142,102.871,Jones2021_ASM
2530,3882.948244,71.972,67.937,Jones2021_ASM
2531,23418.6422,278.198,147.183,Jones2021_ASM
2532,5463.72288,103.626,73.825,Jones2021_ASM
2533,3534.533666,73.53,66.703,Jones2021_ASM
2534,3301.415721,88.974,47.675,Jones2021_ASM
2535,11675.615,151.836,108.898,Jones2021_ASM
2536,2553.212463,78.23,45.483,Jones2021_ASM
2537,6644.314463,95.803,92.465,Jones2021_ASM
2538,22436.48626,443.069,159.973,Jones2021_ASM
2539,9555.634384,208.907,59.3,Jones2021_ASM
2540,3020.698418,76.048,57.901,Jones2021_ASM
2541,6286.412798,89.203,88.314,Jones2021_ASM
2542,6621.561311,195.777,46.388,Jones2021_ASM
2543,7450.245053,121.181,79.196,Jones2021_ASM
2544,1583.853799,46.13,43.406,Jones2021_ASM
2545,3352.34872,88.615,46.278,Jones2021_ASM
2546,7458.991803,195.729,50.329,Jones2021_ASM
2547,2283.022919,55.667,51.991,Jones2021_ASM
2548,3557.983669,91.931,51.815,Jones2021_ASM
2549,12470.9035,192.716,90.11,Jones2021_ASM
2550,6836.372905,183.856,64.477,Jones2021_ASM
2551,3539.993343,75.487,61.633,Jones2021_ASM
2552,5607.810738,85.237,84.972,Jones2021_ASM
2553,10312.209,156.503,97.73,Jones2021_ASM
2554,9905.506843,180.99,100.701,Jones2021_ASM
2555,36199.39025,365.653,168.918,Jones2021_ASM
2556,26767.52489,231.592,175.606,Jones2021_ASM
2557,10653.02518,189.261,96.443,Jones2021_ASM
2558,3386.791292,77.003,56.73,Jones2021_ASM
2559,264918.2356,1491.534,309.397,Jones2021_ASM
2560,15329.26793,252.753,88.459,Jones2021_ASM
2561,37836.62287,328.884,173.126,Jones2021_ASM
2562,7215.518353,127.721,82.253,Jones2021_ASM
2563,7501.69696,136.025,73.399,Jones2021_ASM
2564,9366.615324,150.068,81.733,Jones2021_ASM
2565,60759.62671,560.938,205.958,Jones2021_ASM
2566,12290.01156,173.657,95.439,Jones2021_ASM
2567,3751.129697,89.623,60.642,Jones2021_ASM
2568,5246.987432,85.361,82.776,Jones2021_ASM
2569,7688.185242,136.865,70.856,Jones2021_ASM
2570,5725.819368,117.74,67.754,Jones2021_ASM
2571,3468.726747,92.57,52.357,Jones2021_ASM
2572,10951.3853,238.449,83.83,Jones2021_ASM
2573,17502.03394,206.692,134.78,Jones2021_ASM
2574,5850.634523,108.919,70.902,Jones2021_ASM
2575,6894.61343,125.393,73.293,Jones2021_ASM
2576,3696.808957,90.544,55.817,Jones2021_ASM
2577,35501.8655,300.3,150.479,Jones2021_ASM
2578,15766.15708,166.512,159.268,Jones2021_ASM
2579,12977.17909,197.679,93.25,Jones2021_ASM
2580,15338.28989,191.699,127.648,Jones2021_ASM
2581,14975.38061,312.682,61.484,Jones2021_ASM
2582,4928.33145,101.262,70.988,Jones2021_ASM
2583,6069.39727,101.667,74.197,Jones2021_ASM
2584,25076.21782,252.426,158.854,Jones2021_ASM
2585,10570.20397,180.22,80.246,Jones2021_ASM
2586,6453.30651,116.945,73.593,Jones2021_ASM
2587,14592.32247,220.565,90.512,Jones2021_ASM
2588,11324.12064,205.283,91.628,Jones2021_ASM
2589,6796.574433,114.563,77.798,Jones2021_ASM
2590,4670.145353,86.66,70.01,Jones2021_ASM
2591,10633.83248,145.61,95.84,Jones2021_ASM
2592,7603.343077,116.173,87.753,Jones2021_ASM
2593,23317.84214,236.929,151.121,Jones2021_ASM
2594,2814.744903,89.275,45.959,Jones2021_ASM
2595,3472.229283,88.917,54.041,Jones2021_ASM
2596,3985.012681,75.142,72.964,Jones2021_ASM
2597,6801.823832,103.522,87.024,Jones2021_ASM
2598,4338.536473,95.578,60.875,Jones2021_ASM
2599,9284.290127,138.816,101.312,Jones2021_ASM
2600,7460.949407,126.402,90.635,Jones2021_ASM
2601,4030.024501,87.756,61.312,Jones2021_ASM
2602,53456.65197,442.181,259.661,Jones2021_ASM
2603,133801.7942,1002.516,267.249,Jones2021_ASM
2604,114390.8944,696.343,290.16,Jones2021_ASM
2605,55961.1367,355.615,230.721,Jones2021_ASM
2606,89036.90575,594.875,287.211,Jones2021_ASM
2607,10430.12964,155.158,92.133,Jones2021_ASM
2608,92576.34714,592.503,325.568,Jones2021_ASM
2609,28978.54864,253.61,196.66,Jones2021_ASM
2610,22535.8882,277.498,153.292,Jones2021_ASM
2611,19332.48035,434.833,125.405,Jones2021_ASM
2612,4684.148408,87.273,76.037,Jones2021_ASM
2613,6030.478619,96.63,91.581,Jones2021_ASM
2614,26659.44415,305.085,143.894,Jones2021_ASM
2615,4805.957574,95.336,73.547,Jones2021_ASM
2616,11358.10825,216.399,76.788,Jones2021_ASM
2617,25415.58886,505.818,120.136,Jones2021_ASM
2618,17160.76232,389.362,120.428,Jones2021_ASM
2619,2532.765167,58.332,50.562,Jones2021_ASM
2620,8424.187184,163.254,70.66,Jones2021_ASM
2621,8200.164784,115.923,107.778,Jones2021_ASM
2622,38261.0158,667.386,136.178,Jones2021_ASM
2623,11481.32453,203.602,87.848,Jones2021_ASM
2624,78602.31263,427.459,252.727,Jones2021_ASM
2625,6373.219551,102.129,93.933,Jones2021_ASM
2626,5289.728098,101.885,62.225,Jones2021_ASM
2627,72661.43435,383.339,330.537,Jones2021_ASM
2628,12404.25605,209.008,91.091,Jones2021_ASM
2629,10967.76699,158.596,89.354,Jones2021_ASM
2630,9675.2035,170.204,79.58,Jones2021_ASM
2631,10907.27969,256.716,95.806,Jones2021_ASM
2632,14820.81643,158.905,137.863,Jones2021_ASM
2633,7284.961194,143.895,74.502,Jones2021_ASM
2634,29233.9395,554.448,187.543,Jones2021_ASM
2635,11586.46741,230.79,77.429,Jones2021_ASM
2636,51108.97322,309.801,230.875,Jones2021_ASM
2637,12591.87767,185.326,126.314,Jones2021_ASM
2638,11458.36016,165.389,107.314,Jones2021_ASM
2639,16229.86943,221.908,118.586,Jones2021_ASM
2640,24973.17025,225.711,151.549,Jones2021_ASM
2641,6780.513093,193.233,54.138,Jones2021_ASM
2642,28068.34271,511.102,84.463,Jones2021_ASM
2643,22676.44904,330.748,127.421,Jones2021_ASM
2644,7726.832083,128.285,80.247,Jones2021_ASM
2645,15288.59076,196.654,104.658,Jones2021_ASM
2646,16741.46544,171.237,134.056,Jones2021_ASM
2647,7215.238618,110.244,87.065,Jones2021_ASM
2648,37417.47391,330.721,189.411,Jones2021_ASM
2649,80284.65987,867.498,184.06,Jones2021_ASM
2650,16046.18305,207.047,106.482,Jones2021_ASM
2651,28915.83357,375.142,155.581,Jones2021_ASM
2652,85967.91121,866.792,230.062,Jones2021_ASM
2653,5221.7828,118.409,57.756,Jones2021_ASM
2654,6982.539692,109.485,83.123,Jones2021_ASM
2655,22656.84576,455.203,81.1,Jones2021_ASM
2656,22118.24293,313.192,95.989,Jones2021_ASM
2657,17240.17817,336.456,75.86,Jones2021_ASM
2658,22509.01088,362.625,105.796,Jones2021_ASM
2659,26349.59424,487.396,126.39,Jones2021_ASM
2660,21827.43329,275.993,171.776,Jones2021_ASM
2661,12474.82331,150.238,107.576,Jones2021_ASM
2662,166670.524,1114.773,319.093,Jones2021_ASM
2663,3962.261182,81.924,63.429,Jones2021_ASM
2664,40851.18204,621.329,105.269,Jones2021_ASM
2665,40354.1697,545.172,140.659,Jones2021_ASM
2666,7760.008107,148.932,73.989,Jones2021_ASM
2667,12954.35512,278.342,97.988,Jones2021_ASM
2668,24466.61588,198.188,184.813,Jones2021_ASM
2669,19695.79478,293.035,89.624,Jones2021_ASM
2670,4200.275895,125.875,48.578,Jones2021_ASM
2671,9216.525855,235.163,79.752,Jones2021_ASM
2672,7813.633055,144.865,76.504,Jones2021_ASM
2673,16489.7333,204.525,103.423,Jones2021_ASM
2674,81420.41378,495.699,238.342,Jones2021_ASM
2675,5323.151378,138.459,45.728,Jones2021_ASM
2676,32230.40306,319.402,137.641,Jones2021_ASM
2677,15574.62508,201.095,124.938,Jones2021_ASM
2678,13810.16023,227.992,101.205,Jones2021_ASM
2679,10716.86967,244.672,69.181,Jones2021_ASM
2680,4843.756743,86.439,72.492,Jones2021_ASM
2681,7379.357655,150.194,68.536,Jones2021_ASM
2682,160337.7269,649.659,315.86,Jones2021_ASM
2683,3265.191134,78.221,54.296,Jones2021_ASM
2684,29034.83827,383.643,105.536,Jones2021_ASM
2685,60189.97439,421.139,190.507,Jones2021_ASM
2686,8383.0612,155.39,76.943,Jones2021_ASM
2687,7900.020404,210.222,50.347,Jones2021_ASM
2688,6314.416673,104.229,84.405,Jones2021_ASM
2689,13251.8789,336.341,57.982,Jones2021_ASM
2690,5160.218569,133.638,61.952,Jones2021_ASM
2691,3979.060742,100.438,53.959,Jones2021_ASM
2692,9794.487138,143,98.186,Jones2021_ASM
2693,11359.22861,222.446,79.383,Jones2021_ASM
2694,5279.746711,116.085,57.819,Jones2021_ASM
2695,27536.32252,338.684,126.426,Jones2021_ASM
2696,86922.20688,366.493,289.775,Jones2021_ASM
2697,4914.322838,101.134,68.13,Jones2021_ASM
2698,10327.08,163.174,83.825,Jones2021_ASM
2699,21068.59018,250.611,120.245,Jones2021_ASM
2700,7338.163364,144.676,65.259,Jones2021_ASM
2701,11798.8566,221.054,107.298,Jones2021_ASM
2702,34449.27961,370.654,138.099,Jones2021_ASM
2703,4661.042796,89.953,64.775,Jones2021_ASM
2704,3080.272248,72.262,59.194,Jones2021_ASM
2705,2620.798447,62.118,56.315,Jones2021_ASM
2706,32934.79602,408.071,126.327,Jones2021_ASM
2707,5740.374843,114.584,63.058,Jones2021_ASM
2708,8122.284735,106.194,91.251,Jones2021_ASM
2709,23701.3196,219.632,138.834,Jones2021_ASM
2710,5440.764649,129.328,54.558,Jones2021_ASM
2711,14720.2209,386.822,62.928,Jones2021_ASM
2712,14165.8571,247.445,95.727,Jones2021_ASM
2713,10081.5382,188.021,84.706,Jones2021_ASM
2714,3315.978273,93.348,52.367,Jones2021_ASM
2715,8335.800531,122.215,105.78,Jones2021_ASM
2716,14867.85691,234.718,118.457,Jones2021_ASM
2717,2034.053766,67.842,38.575,Jones2021_ASM
2718,4134.648876,97.094,58.639,Jones2021_ASM
2719,16740.62311,257.533,104.934,Jones2021_ASM
2720,10749.77086,163.304,94.63,Jones2021_ASM
2721,3392.145447,73.266,59.509,Jones2021_ASM
2722,3913.816864,80.101,70.71,Jones2021_ASM
2723,13288.8428,322.687,77.869,Jones2021_ASM
2724,10137.79162,118.421,107.008,Jones2021_ASM
2725,4081.269828,89.427,59.914,Jones2021_ASM
2726,9245.865509,173.846,73.971,Jones2021_ASM
2727,7624.377983,126.828,88.697,Jones2021_ASM
2728,72820.47705,450.4,263.913,Jones2021_ASM
2729,8558.482216,203.444,63.211,Jones2021_ASM
2730,4734.552116,84.777,74.612,Jones2021_ASM
2731,3824.003448,95.318,55.599,Jones2021_ASM
2732,34632.13387,510.637,171.428,Jones2021_ASM
2733,49576.7025,749.054,157.488,Jones2021_ASM
2734,15550.643,229.947,90.926,Jones2021_ASM
2735,30787.15335,303.328,146.727,Jones2021_ASM
2736,10316.29755,144.554,96.235,Jones2021_ASM
2737,11019.28667,150.352,99.46,Jones2021_ASM
2738,9032.276909,117.534,107.612,Jones2021_ASM
2739,11208.02141,204.848,74.724,Jones2021_ASM
2740,10595.33873,186.867,81.263,Jones2021_ASM
2741,5605.967343,134.375,59.761,Jones2021_ASM
2742,8153.366464,124.968,100.091,Jones2021_ASM
2743,18988.19624,276.568,99.8,Jones2021_ASM
2744,16393.40356,235.815,98.058,Jones2021_ASM
2745,17185.00643,252.245,89.625,Jones2021_ASM
2746,18653.60503,189.213,148.543,Jones2021_ASM
2747,34864.05149,506.729,115.031,Jones2021_ASM
2748,8292.925011,115.453,90.806,Jones2021_ASM
2749,2219.425912,72.591,43.587,Jones2021_ASM
2750,50492.80121,1233.091,182.906,Jones2021_ASM
2751,12269.29968,226.566,71.103,Jones2021_ASM
2752,11016.96959,247.245,85.318,Jones2021_ASM
2753,9453.989273,186.572,74.367,Jones2021_ASM
2754,2568.676163,104.969,33.337,Jones2021_ASM
2755,25881.78674,421.859,130.239,Jones2021_ASM
2756,49776.08109,586.136,180.351,Jones2021_ASM
2757,3262.6707,84.517,51.171,Jones2021_ASM
2758,4652.227884,103.737,69.257,Jones2021_ASM
2759,1014.226886,57.851,25.111,Jones2021_ASM
2760,18423.54299,528.456,87.75,Jones2021_ASM
2761,13229.61334,411.915,50.128,Jones2021_ASM
2762,2853.951003,92.253,52.92,Jones2021_ASM
2763,12881.72883,197.186,91.801,Jones2021_ASM
2764,116149.4238,1147.808,241.232,Jones2021_ASM
2765,11516.04809,326.61,55.641,Jones2021_ASM
2766,26922.09807,303.259,132.732,Jones2021_ASM
2767,1803.459972,65.649,42.865,Jones2021_ASM
2768,16402.91789,458.613,125.013,Jones2021_ASM
2769,33740.47792,533.589,152.704,Jones2021_ASM
2770,57464.83665,526.461,167.711,Jones2021_ASM
2771,15834.24199,599.488,128.418,Jones2021_ASM
2772,4818.875002,97.469,62.977,Jones2021_ASM
2773,2690.977088,86.517,46.663,Jones2021_ASM
2774,5254.82753,118.194,63.865,Jones2021_ASM
2775,5657.497557,106.629,73.408,Jones2021_ASM
2776,13086.38628,166.694,105.625,Jones2021_ASM
2777,139037.0215,1661.257,362.854,Jones2021_ASM
2778,76662.73669,1102.865,200.239,Jones2021_ASM
2779,14002.76437,236.336,124.424,Jones2021_ASM
2780,23973.13289,457.298,129.463,Jones2021_ASM
2781,3240.338182,79.672,52.917,Jones2021_ASM
2782,4672.385166,105.471,66.015,Jones2021_ASM
2783,20363.49822,222.63,125.54,Jones2021_ASM
2784,33946.07624,300.89,182.689,Jones2021_ASM
2785,18131.75767,265.411,99.487,Jones2021_ASM
2786,30391.97082,969.415,116.47,Jones2021_ASM
2787,5136.098175,104.484,70.267,Jones2021_ASM
2788,14470.83117,243.31,88.645,Jones2021_ASM
2789,11372.2504,183.128,89.043,Jones2021_ASM
2790,16115.71896,248.392,101.347,Jones2021_ASM
2791,28502.3883,238.425,202.448,Jones2021_ASM
2792,22766.38234,360.129,100.271,Jones2021_ASM
2793,17269.29455,228.62,116.859,Jones2021_ASM
2794,24364.25253,953.41,141.078,Jones2021_ASM
2795,6796.572514,138.712,64.202,Jones2021_ASM
2796,18412.34014,452.758,105.427,Jones2021_ASM
2797,17288.90262,411.996,113.455,Jones2021_ASM
2798,62101.3713,712.438,170.563,Jones2021_ASM
2799,46548.03919,489.511,223.695,Jones2021_ASM
2800,26158.58181,493.768,79.104,Jones2021_ASM
2801,4661.752664,174.453,50.893,Jones2021_ASM
2802,36128.26835,828.372,103.241,Jones2021_ASM
2803,42448.57063,856.79,123.013,Jones2021_ASM
2804,43998.74614,494.797,135.027,Jones2021_ASM
2805,12431.98206,220.453,100.249,Jones2021_ASM
2806,5490.186188,151.014,50.168,Jones2021_ASM
2807,6564.684681,218.99,63.449,Jones2021_ASM
2808,12094.17603,205.38,82.134,Jones2021_ASM
2809,27611.57562,407.239,131.197,Jones2021_ASM
2810,4050.641816,115.358,51.638,Jones2021_ASM
2811,5660.748499,133.759,59.417,Jones2021_ASM
2812,4788.313808,121.627,55.931,Jones2021_ASM
2813,1302.645121,56.297,32.74,Jones2021_ASM
2814,9169.484049,200.291,67.789,Jones2021_ASM
2815,6090.962157,118.493,65.567,Jones2021_ASM
2816,2991.157428,102.581,49.926,Jones2021_ASM
2817,12163.44412,189.941,96.691,Jones2021_ASM
2818,9409.738469,163.149,75.81,Jones2021_ASM
2819,6643.714364,99.141,89.001,Jones2021_ASM
2820,3458.009388,83.348,60.71,Jones2021_ASM
2821,5634.463148,130.898,57.692,Jones2021_ASM
2822,7775.976003,133.251,82.723,Jones2021_ASM
2823,11804.5243,260.514,103.148,Jones2021_ASM
2824,14508.44829,286.599,79.923,Jones2021_ASM
2825,21540.42908,735.931,111.672,Jones2021_ASM
2826,17070.34503,536.904,78.716,Jones2021_ASM
2827,14101.73248,342.116,69.105,Jones2021_ASM
2828,173438.4401,1723.208,553.764,Jones2021_ASM
2829,6626.774275,123.903,73.132,Jones2021_ASM
2830,19256.51419,245.83,115.191,Jones2021_ASM
2831,6928.70542,132.367,71.527,Jones2021_ASM
2832,80428.30554,1343.735,263.588,Jones2021_ASM
2833,4897.697795,96.239,70.081,Jones2021_ASM
2834,13675.39918,241.42,89.865,Jones2021_ASM
2835,2774.423144,149.661,39.852,Jones2021_ASM
2836,15055.46974,220.124,102.847,Jones2021_ASM
2837,6552.42702,159.84,60.258,Jones2021_ASM
2838,22988.39908,261.003,130.88,Jones2021_ASM
2839,37853.92694,895.794,129.81,Jones2021_ASM
2840,16556.93239,175.413,137.539,Jones2021_ASM
2841,8952.722776,257.837,61.851,Jones2021_ASM
2842,6177.242634,138.378,68.063,Jones2021_ASM
2843,10292.4326,191.645,102.482,Jones2021_ASM
2844,1594.004027,63.078,33.824,Jones2021_ASM
2845,38110.28186,311.18,209.532,Jones2021_ASM
2846,7752.971004,141.692,69.377,Jones2021_ASM
2847,15826.63935,393.234,59.588,Jones2021_ASM
2848,15235.62823,196.07,157.37,Jones2021_ASM
2849,3945.636377,117.18,58.022,Jones2021_ASM
2850,12119.32749,208.067,99.606,Jones2021_ASM
2851,9094.442166,183.763,72.043,Jones2021_ASM
2852,7245.758111,126.47,76.333,Jones2021_ASM
2853,2097.341588,63.063,44.914,Jones2021_ASM
2854,4194.117674,98.94,57.936,Jones2021_ASM
2855,6099.156435,132.521,66.877,Jones2021_ASM
2856,11291.74531,193.779,78.466,Jones2021_ASM
2857,16442.68795,233.577,102.09,Jones2021_ASM
2858,7833.797797,156.97,69.833,Jones2021_ASM
2859,2995.977898,78.224,48.111,Jones2021_ASM
2860,18692.90976,216.343,137.02,Jones2021_ASM
2861,4971.973661,90.221,70.972,Jones2021_ASM
2862,4626.04537,103.043,59.685,Jones2021_ASM
2863,5810.38492,112.504,73.983,Jones2021_ASM
2864,1724.737854,65.506,35.903,Jones2021_ASM
2865,3497.432327,76.689,64.308,Jones2021_ASM
2866,2607.891094,78.125,51.264,Jones2021_ASM
2867,1467.997207,57.63,34.109,Jones2021_ASM
2868,2617.507366,74.832,49.365,Jones2021_ASM
2869,12882.52733,180.044,103.824,Jones2021_ASM
2870,3245.661629,134.563,41.902,Jones2021_ASM
2871,1430.282538,56.479,37.948,Jones2021_ASM
2872,8540.780298,140.25,84.2,Jones2021_ASM
2873,8714.179366,165.942,76.091,Jones2021_ASM
2874,12159.8024,217.623,100.397,Jones2021_ASM
2875,20720.80782,316.716,101.896,Jones2021_ASM
2876,3839.052414,119.097,49.2,Jones2021_ASM
2877,4081.409689,93.022,61.614,Jones2021_ASM
2878,11817.33949,183.067,82.999,Jones2021_ASM
2879,633.4015992,32.577,25.889,Jones2021_ASM
2880,2682.487722,66.007,56.163,Jones2021_ASM
2881,3250.182757,65.256,64.503,Jones2021_ASM
2882,6473.020692,110.224,80.166,Jones2021_ASM
2883,2510.085507,79.765,40.814,Jones2021_ASM
2884,6499.052668,119.252,74.619,Jones2021_ASM
2885,3902.758,70.51,69.889,Jones2021_ASM
2886,26115.2214,328.361,103.727,Jones2021_ASM
2887,7177.991669,195.899,54.856,Jones2021_ASM
2888,2030.789429,67.071,40.785,Jones2021_ASM
2889,5637.297689,94.424,76.32,Jones2021_ASM
2890,6040.30159,106.465,90.194,Jones2021_ASM
2891,9445.580127,152.28,84.61,Jones2021_ASM
2892,7596.341258,131.996,81.457,Jones2021_ASM
2893,3783.309192,120.959,45.135,Jones2021_ASM
2894,4912.644057,85.371,77.607,Jones2021_ASM
2895,4843.007224,105.114,63.507,Jones2021_ASM
2896,2841.487761,68.184,56.148,Jones2021_ASM
2897,4276.40629,109.953,56.97,Jones2021_ASM
2898,7915.770917,137.599,79.526,Jones2021_ASM
2899,2992.84039,81.367,47.114,Jones2021_ASM
2900,3160.71002,77.167,55.799,Jones2021_ASM
2901,8781.938134,131.105,82.911,Jones2021_ASM
2902,6512.177655,148.66,56.867,Jones2021_ASM
2903,10221.79376,145.204,94.84,Jones2021_ASM
2904,3202.931084,99.508,45.47,Jones2021_ASM
2905,12335.68102,183.936,81.201,Jones2021_ASM
2906,7976.607551,218.206,58.491,Jones2021_ASM
2907,2533.048831,64.823,52.646,Jones2021_ASM
2908,31579.08514,345.528,132.159,Jones2021_ASM
2909,11849.82588,170.307,87.12,Jones2021_ASM
2910,11157.85936,145.775,108.772,Jones2021_ASM
2911,10103.41758,155.201,101.5,Jones2021_ASM
2912,2376.001044,61.658,53.934,Jones2021_ASM
2913,6302.098775,138.645,61.061,Jones2021_ASM
2914,6579.872787,128.525,66.876,Jones2021_ASM
2915,6052.774437,99.132,79.546,Jones2021_ASM
2916,13038.71083,192.489,90.079,Jones2021_ASM
2917,6288.443656,99.458,89.757,Jones2021_ASM
2918,27577.45181,297.891,141.498,Jones2021_ASM
2919,9790.145264,112.566,104.218,Jones2021_ASM
2920,7130.490307,137.109,70.04,Jones2021_ASM
2921,3088.778886,72.751,54.147,Jones2021_ASM
2922,8487.917365,126.815,91.254,Jones2021_ASM
2923,6714.989666,140.918,74.534,Jones2021_ASM
2924,15757.20032,194.836,114.368,Jones2021_ASM
2925,11031.04825,240.067,68.238,Jones2021_ASM
2926,8028.653511,149.755,78.205,Jones2021_ASM
2927,2574.19984,74.554,48.207,Jones2021_ASM
2928,24539.24488,278.198,116.192,Jones2021_ASM
2929,6614.178971,129.814,84.601,Jones2021_ASM
2930,49552.07803,480.577,159.862,Jones2021_ASM
2931,13443.8286,189.829,100.77,Jones2021_ASM
2932,7346.567324,119.259,90.433,Jones2021_ASM
2933,13274.96829,269.01,127.85,Jones2021_ASM
2934,3878.538566,91.926,61.121,Jones2021_ASM
2935,4951.500924,116.652,51.891,Jones2021_ASM
2936,8393.82878,152.543,76.224,Jones2021_ASM
2937,11211.37469,151.502,101.741,Jones2021_ASM
2938,13113.26742,207.382,89.031,Jones2021_ASM
2939,10302.44145,161.874,85.229,Jones2021_ASM
2940,10674.86902,145.032,99.976,Jones2021_ASM
2941,8035.968762,142.182,75.1,Jones2021_ASM
2942,21199.1482,276.185,127.42,Jones2021_ASM
2943,6538.571902,124.794,67.231,Jones2021_ASM
2944,12920.88912,208.172,78.377,Jones2021_ASM
2945,13775.23336,175.952,108.638,Jones2021_ASM
2946,11457.2364,161.822,90.474,Jones2021_ASM
2947,12990.61124,232.032,78.185,Jones2021_ASM
2948,8247.240697,177.896,63.072,Jones2021_ASM
2949,5986.654905,153.063,63.865,Jones2021_ASM
2950,8087.212045,126.713,83.438,Jones2021_ASM
