OID_,Id,area_m2,length_m,width_m
1889,0,1081.431374,73,21
1890,0,1917.531557,132,25
1891,0,1185.108217,62,26
1892,0,3119.650897,83,51
1893,0,3542.408799,114,50
1894,0,2545.052973,100,45
1895,0,4687.824396,98,86
1896,0,1678.115755,99,27
1897,0,1735.449539,74,36
1898,0,9461.964489,249,66
1899,0,3993.203551,158,40
1900,0,1646.928697,107,43
1901,0,3580.73848,110,66
1902,0,880.3081002,67,21
1903,0,3006.260913,110,40
1904,0,6906.174557,168,66
1905,0,126178.5678,630,374
1906,0,22193.14474,368,100
1907,0,8378.152957,225,77
1908,0,14269.7418,187,108
1909,0,4560.941022,100,63
1910,0,6274.654126,101,99
1911,0,8561.845081,169,70
1912,0,1592.745121,76,28
1913,0,5938.631949,158,49
1914,0,3373.662661,113,46
1915,0,2784.503777,90,44
1916,0,4950.201713,206,58
1917,0,10988.97527,343,54
1918,0,4765.564527,199,48
1919,0,2160.517594,85,34
1920,0,5440.234055,218,116
1921,0,1068.445517,94,25
1922,0,4510.92272,212,40
1923,0,3925.509083,212,35
1924,0,971.3141066,77,21
1925,0,833.9300392,57,20
1926,0,6147.28072,265,70
1927,0,3803.771048,112,51
1928,0,3539.433602,114,45
1929,0,6507.629503,114,89
1930,0,1756.555932,96,28
1931,0,23469.04895,421,100
1932,0,2421.599825,78,41
1933,0,5232.985376,174,58
1934,0,6597.378068,172,58
1935,0,9294.933464,130,101
1936,0,1225.360874,57,32
1937,0,1429.214328,77,29
1938,0,1415.773441,71,28
1939,0,29868.45131,255,172
1940,0,10842.00023,163,99
1941,0,4025.545685,120,46
1942,0,33133.74682,269,223
1943,0,10737.02864,180,82
1944,0,3356.301516,107,44
1945,0,2676.97668,92,40
1946,0,3702.404358,96,53
1947,0,8189.980538,166,72
1948,0,1821.240202,81,31
1949,0,9793.646379,161,96
1950,0,5251.081571,93,89
1951,0,2842.117579,112,35
1952,0,3213.527092,67,64
1953,0,13748.76742,180,129
1954,0,3055.701676,93,44
1955,0,10533.17519,169,90
1956,0,6850.372124,138,67
1957,0,27199.87519,310,124
1958,0,2762.102298,79,49
1959,0,26238.45644,325,143
1960,0,6312.73664,112,75
1961,0,4294.363427,114,50
1962,0,7744.191116,197,74
1963,0,3355.741478,88,53
1964,0,3370.722467,80,57
1965,0,3262.355315,85,49
1966,0,3853.334319,68,65
1967,0,2106.859052,75,49
1968,0,2530.246996,100,39
1969,0,50361.32384,288,276
1970,0,3989.388299,133,64
1971,0,1630.232595,81,32
1972,0,11819.40508,196,83
1973,0,2703.928459,96,43
1974,0,1654.734212,73,34
1975,0,3155.45826,163,50
1976,0,19909.31401,246,146
1977,0,5064.834278,139,51
1978,0,3991.943468,150,50
1979,0,5432.918572,203,69
1980,0,2679.776865,102,46
1981,0,5938.141917,201,52
1982,0,11486.88313,318,53
1983,0,5222.344674,91,89
1984,0,5667.749071,123,77
1985,0,10960.09837,218,88
1986,0,1197.954065,51,34
1987,0,7076.592054,118,85
1988,0,1051.81942,42,34
1989,0,2179.768864,63,56
1990,0,4902.948594,119,66
1991,0,1429.84437,97,25
1992,0,18546.84909,295,99
1993,0,39334.72109,345,160
1994,0,12410.06906,262,103
1995,0,5301.604897,217,67
1996,0,3572.860808,205,57
1997,0,2862.348915,89,55
1998,0,3877.695927,99,55
1999,0,1691.311626,54,43
2000,0,3519.272272,97,56
2001,0,3366.942218,124,44
2002,0,1523.300538,49,36
2003,0,3328.859704,151,32
2004,0,3131.726693,113,41
2005,0,26149.24585,300,136
2006,0,12249.12844,129,112
2007,0,2680.196893,130,30
2008,0,3185.060331,158,48
2009,0,2862.908952,91,42
2010,0,4357.087567,83,67
2011,0,2954.895023,130,57
2012,0,3090.984004,137,33
2013,0,627.5214163,64,16
2014,0,1064.770275,65,23
2015,0,4910.404086,197,40
2016,0,13095.90433,252,101
2017,0,3447.58754,127,39
2018,0,5470.441048,100,85
2019,0,2240.14785,68,43
2020,0,2585.130618,147,33
2021,0,7562.601054,136,90
2022,0,8068.032489,182,60
2023,0,7507.120469,222,60
2024,0,8958.841282,334,62
2025,0,2269.269771,125,25
2026,0,1321.687231,69,31
2027,0,1720.433548,81,33
2028,0,2921.152796,160,37
2029,0,4130.832635,138,53
2030,0,3736.266674,141,46
2031,0,5345.072875,124,61
2032,0,988.4652385,78,21
2033,0,3097.564439,115,34
2034,0,27642.30439,282,190
2035,0,13244.04393,166,137
2036,0,14419.27167,186,127
2037,0,9606.314016,380,49
2038,0,1162.636734,105,19
2039,0,279.4584442,54,9
2040,0,469.030956,47,17
2041,0,1741.154916,111,21
2042,0,950.3127205,88,17
2043,0,911.0401286,59,21
2044,0,314.5832624,31,13
2045,0,3488.470238,192,46
2046,0,6590.514973,282,52
2047,0,4224.358807,234,51
2048,0,7021.743434,339,67
2049,0,8728.176059,265,87
2050,0,2445.121378,102,40
2051,0,8624.56922,252,86
2052,0,19656.17731,345,159
2053,0,10323.16133,221,78
2054,0,861.3368481,64,24
2055,0,1266.803609,82,22
2056,0,1994.291623,165,29
2057,0,2137.661085,106,34
2058,0,1213.04006,60,26
2059,0,2101.81872,54,51
2060,0,3420.705766,74,61
2061,0,2465.842745,66,52
2062,0,1031.588085,77,30
2063,0,978.3845733,42,37
2064,0,747.6493448,64,20
2065,0,2461.36245,101,40
2066,0,12829.88677,137,123
2067,0,2728.500081,175,32
2068,0,3312.618632,87,61
2069,0,1587.144751,88,27
2070,0,3767.998688,253,56
2071,0,6747.570339,252,89
2072,0,3127.456412,180,31
2073,0,4052.932934,96,59
2074,0,2243.64808,176,28
2075,0,4499.54697,274,36
2076,0,3428.476279,82,59
2077,0,4923.94998,195,47
2078,0,783.1766895,63,19
2079,0,822.5542885,64,26
2080,0,4128.522482,95,70
2081,0,1434.219658,53,38
2082,0,8490.685384,182,77
2083,0,1924.252,75,37
2084,0,5390.635781,150,58
2085,0,18676.95268,183,170
2086,0,3388.363632,88,52
2087,0,1252.522666,83,23
2088,0,2264.369448,141,25
2089,0,4113.10353,142,71
2090,0,1126.636858,61,35
2091,0,2436.364895,111,34
2092,0,2162.302712,94,34
2093,0,4494.716651,93,63
2094,0,8770.178831,201,62
2095,0,20507.85352,240,113
2096,0,13974.3223,245,121
2097,0,5153.740146,155,60
2098,0,2147.181714,127,32
2099,0,800.15281,67,21
2100,0,1207.159672,79,23
2101,0,822.4422811,80,23
2102,0,1140.095246,68,31
2103,0,8497.44083,248,75
2104,0,4809.597433,132,69
2105,0,4728.392073,110,68
2106,0,7245.198182,165,62
2107,0,7581.500378,130,84
2108,0,2918.098844,109,53
2109,0,3490.167851,144,45
2110,0,977.8245363,84,30
2111,0,2061.181038,103,43
2112,0,2903.861655,146,34
2113,0,8681.973009,134,94
2114,0,2849.993099,65,60
2115,0,3713.465088,75,67
2116,0,938.1319166,39,32
2117,0,2916.112463,89,45
2118,0,1155.91629,95,19
2119,0,1446.575474,106,27
2120,0,3635.75996,131,40
2121,0,8022.529486,169,73
2122,0,1156.476327,55,28
2123,0,6228.171059,266,44
2124,0,9319.575091,126,95
2125,0,9630.395605,174,75
2126,0,18486.82013,225,110
2127,0,4183.79113,76,67
2128,0,1087.766792,48,28
2129,0,1503.699244,51,35
2130,0,2890.9108,96,45
2131,0,1953.408925,56,45
2132,0,2915.552426,82,47
2133,0,3954.420991,84,65
2134,0,2528.006848,74,48
2135,0,1501.459096,70,29
2136,0,1055.109637,71,24
2137,0,2448.481599,114,33
2138,0,3344.540739,97,53
2139,0,661.8586826,50,21
2140,0,2412.639234,115,42
2141,0,1336.808229,129,24
2142,0,1268.588727,69,25
2143,0,3946.580474,179,45
2144,0,4964.727671,154,54
2145,0,1595.265287,70,31
2146,0,1698.592107,131,31
2147,0,1479.337636,101,22
2148,0,460.3503831,40,18
2149,0,1083.671522,92,18
2150,0,1054.5496,80,21
2151,0,2223.906778,154,41
2152,0,1717.493354,89,28
2153,0,27123.71016,520,93
2154,0,4583.3425,130,61
2155,0,16431.48448,265,109
2156,0,19482.56585,201,134
2157,0,24388.95342,225,137
2158,0,38390.29901,550,164
2159,0,25700.65624,478,164
2160,0,39181.96125,533,209
2161,0,48906.02373,696,153
2162,0,36465.54672,519,176
2163,0,3408.384953,99,54
2164,0,10773.71106,378,53
2165,0,6408.782979,156,71
2166,0,3564.775275,123,56
2167,0,44950.25436,483,267
2168,0,6251.272583,117,92
2169,0,5463.720605,169,55
2170,0,8898.707314,233,66
2171,0,5254.546799,97,84
2172,0,4182.216026,82,67
2173,0,1671.150296,93,33
2174,0,20667.80844,297,177
2175,0,11610.6863,259,103
2176,0,2488.804261,103,41
2177,0,10931.92151,183,85
2178,0,26386.70152,253,165
2179,0,1836.921237,105,23
2180,0,10221.79464,280,96
2181,0,8156.37832,217,70
2182,0,19946.27645,202,129
2183,0,5602.049735,93,78
2184,0,4876.52185,136,51
2185,0,5833.239993,148,52
2186,0,12729.36014,291,81
2187,0,1675.91061,102,30
2188,0,21189.55851,377,149
2189,0,8091.659048,238,74
2190,0,4580.927341,171,41
2191,0,1496.9788,57,34
2192,0,8278.921408,183,65
2193,0,1397.467233,69,29
2194,0,595.0392725,57,29
2195,0,1042.788824,68,26
2196,0,9721.68163,145,116
2197,0,29955.25704,223,179
2198,0,84800.79684,1215,269
2199,0,5291.474237,166,50
2200,0,6871.82854,233,63
2201,0,10615.32561,447,41
2202,0,3302.467963,124,41
2203,0,8710.32488,402,99
2204,0,3054.826618,113,40
2205,0,6685.441238,130,70
2206,0,6088.65185,115,86
2207,0,3093.329159,84,53
2208,0,2767.807675,89,48
2209,0,2488.664251,61,57
2210,0,914.6103642,54,29
2211,0,4434.136402,79,78
2212,0,5570.827674,150,57
2213,0,1228.896107,63,29
2214,0,18974.61232,209,160
2215,0,2309.032396,77,43
2216,0,1846.441865,57,43
2217,0,1599.465565,58,38
2218,0,2014.452954,90,38
2219,0,2479.038616,80,47
2220,0,6613.686502,168,57
2221,0,3576.361039,188,54
2222,0,985.5250445,90,23
2223,0,10015.70103,281,57
2224,0,25434.63868,954,90
2225,0,63026.55974,772,223
2226,0,9117.401747,291,86
2227,0,5286.748925,244,53
2228,0,4569.901613,269,54
2229,0,6678.440776,167,66
2230,0,84620.88497,1347,397
2231,0,5167.216035,166,58
2232,0,5168.091093,114,64
2233,0,5934.151653,118,71
2234,0,2148.301788,70,42
2235,0,2394.718051,65,50
2236,0,1962.369516,110,23
2237,0,9077.079086,129,115
2238,0,10246.43626,152,90
2239,0,7844.997769,133,81
2240,0,1531.001046,73,31
2241,0,6343.258654,160,61
2242,0,2184.984209,72,42
2243,0,2357.615602,95,34
2244,0,3610.138269,103,60
2245,0,5464.980688,109,81
2246,0,4434.232659,105,68
2247,0,1636.848032,80,25
2248,0,3494.210618,139,41
2249,0,17442.07117,287,137
2250,0,2244.208117,96,38
2251,0,1580.144289,48,44
2252,0,3390.46377,67,67
2253,0,895.6041098,44,29
2254,0,767.3906477,41,26
2255,0,393.4609683,55,12
2256,0,545.9310314,34,21
2257,0,2863.468989,81,48
2258,0,5063.084163,182,55
2259,0,3209.711841,64,63
2260,0,2881.565183,88,54
2261,0,6970.710066,152,79
2262,0,12198.30509,248,92
2263,0,24359.52317,191,186
2264,0,2973.79627,67,62
2265,0,4920.624761,146,70
2266,0,8499.26095,208,62
2267,0,7772.192964,180,91
2268,0,404.486696,57,18
2269,0,3680.702926,204,41
2270,0,2856.608536,67,54
2271,0,1329.387739,55,42
2272,0,5664.073828,164,59
2273,0,3074.602923,137,48
2274,0,7206.415623,177,59
2275,0,3781.509579,121,47
2276,0,1832.160922,100,67
2277,0,2715.479221,135,45
2278,0,2274.450113,85,39
2279,0,11098.81252,159,93
2280,0,5018.911247,186,40
2281,0,2335.879168,81,37
2282,0,2164.507857,84,36
2283,0,1616.05666,86,33
2284,0,2451.911826,88,41
2285,0,2020.508353,79,36
2286,0,2150.016901,69,43
2287,0,907.4348906,62,27
2288,0,1239.081779,63,27
2289,0,759.5501302,59,20
2290,0,2825.946512,65,60
2291,0,3199.351157,101,47
2292,0,11601.5857,125,120
2293,0,16817.06992,336,75
2294,0,48295.20748,418,170
2295,0,903.0596018,40,32
2296,0,1031.693092,46,28
2297,0,735.8885685,40,26
2298,0,1363.409985,64,25
2299,0,1184.478175,51,33
2300,0,2626.013317,89,51
2301,0,1683.471109,66,45
2302,0,8317.668965,133,90
2303,0,1206.704642,44,35
2304,0,46633.57781,515,162
2305,0,10954.32298,127,120
2306,0,7889.800726,243,45
2307,0,1574.823938,96,24
2308,0,1364.25004,84,28
2309,0,5022.411478,141,57
2310,0,4099.470564,162,46
2311,0,8364.71207,124,106
2312,0,70452.64987,362,299
2313,0,4607.984126,152,47
2314,0,13326.63956,178,94
2315,0,4088.269825,112,51
2316,0,8612.318412,193,71
2317,0,1294.105411,73,35
2318,0,1381.716193,97,23
2319,0,9823.04832,284,55
2320,0,1527.220796,114,26
2321,0,886.7835276,61,34
2322,0,1544.231919,119,23
2323,0,912.9302534,65,22
2324,0,619.9609173,53,18
2325,0,4704.835518,85,72
2326,0,679.8148677,79,13
2327,0,601.6897115,72,16
2328,0,1169.077159,85,26
2329,0,7518.49622,236,59
2330,0,2733.120386,117,44
2331,0,2111.51436,113,31
2332,0,3793.130346,110,49
2333,0,1375.590789,99,24
2334,0,1316.961919,64,29
2335,0,3844.513737,87,54
2336,0,913.5602948,67,23
2337,0,603.5798362,31,26
2338,0,762.350315,54,27
2339,0,1217.240338,63,30
2340,0,667.8440776,55,19
2341,0,1596.66538,54,41
2342,0,824.3744086,58,22
2343,0,1279.684459,82,23
2344,0,2094.538239,102,41
2345,0,2314.072728,109,53
2346,0,1969.509987,57,49
2347,0,1588.964871,82,34
2348,0,944.1873162,40,32
2349,0,628.4664787,42,22
2350,0,2262.164303,129,30
2351,0,16562.53313,210,171
2352,0,1204.639506,67,28
2353,0,432.8385673,42,17
2354,0,875.1277583,53,23
2355,0,427.168193,41,19
2356,0,1275.204163,111,27
2357,0,1957.889221,80,41
2358,0,3445.067374,107,42
2359,0,3281.256563,69,64
2360,0,993.8905967,83,17
2361,0,1597.785454,59,39
2362,0,555.0666344,56,16
2363,0,2285.475841,65,47
2364,0,844.8857623,59,24
2365,0,3646.68068,92,58
2366,0,1505.169341,103,19
2367,0,6312.071596,216,44
2368,0,7142.425596,223,81
2369,0,15424.04799,258,97
2370,0,7614.052526,178,60
2371,0,10782.53165,276,103
2372,0,12186.67205,233,105
2373,0,7009.212607,140,84
2374,0,1478.628839,90,22
2375,0,1848.121976,92,32
2376,0,1869.123362,91,28
2377,0,4027.89084,185,46
2378,0,1630.232595,91,41
2379,0,1468.346911,84,25
2380,0,3886.131484,113,61
2381,0,1541.851762,89,30
2382,0,2966.235771,231,52
2383,0,3683.118085,257,38
2384,0,7513.875915,146,77
2385,0,10079.79027,202,73
2386,0,6595.31029,145,71
2387,0,1761.491258,48,45
2388,0,2283.900737,72,39
2389,0,18452.34285,182,142
2390,0,4951.076771,155,46
2391,0,1014.191937,50,24
2392,0,10415.84745,184,88
2393,0,3069.562591,133,41
2394,0,2430.00038,89,41
2395,0,653.5631351,52,17
2396,0,1248.882426,77,23
2397,0,429.5483501,38,19
2398,0,1349.339056,77,32
2399,0,468.1558983,43,17
2400,0,721.047589,46,26
2401,0,982.8648691,76,19
2402,0,1004.566301,64,28
2403,0,593.6391801,52,16
2404,0,663.6438004,53,16
2405,0,3763.868415,210,53
2406,0,1257.247978,62,27
2407,0,1158.33145,44,38
2408,0,453.6299395,29,21
2409,0,306.2002092,34,12
2410,0,987.0651461,62,25
2411,0,21785.43784,391,118
2412,0,9373.618658,311,55
2413,0,6039.578612,179,55
2414,0,2017.078127,57,46
2415,0,597.5944412,48,20
2416,0,1304.186076,60,31
2417,0,2147.181714,97,30
2418,0,2491.184418,86,41
2419,0,2920.872777,126,36
2420,0,3956.101102,98,46
2421,0,1946.828491,107,28
2422,0,1875.00375,98,32
2423,0,810.9335216,68,17
2424,0,1295.925531,52,35
2425,0,434.0286458,45,14
2426,0,1961.004426,103,27
2427,0,1775.492182,54,49
2428,0,2753.806751,61,58
2429,0,834.805097,51,24
2430,0,1330.207867,47,40
2431,0,947.6875472,39,35
2432,0,3137.607082,65,62
2433,0,5962.713538,108,72
2434,0,6038.318528,132,67
2435,0,6851.702212,130,83
2436,0,5712.377016,185,48
2437,0,2905.751779,90,57
2438,0,1233.621419,78,23
2439,0,621.2210006,48,14
2440,0,1228.581086,147,37
2441,0,17217.77637,310,91
2442,0,5016.706102,139,78
2443,0,7185.974274,127,90
2444,0,13286.87693,212,96
2445,0,6747.74535,125,72
2446,0,4104.09087,234,55
2447,0,1809.479425,72,34
2448,0,490.592379,44,18
2449,0,2036.294395,93,44
2450,0,1176.077621,93,19
2451,0,2388.03261,77,49
2452,0,1330.962843,83,22
2453,0,2625.173261,93,39
2454,0,1631.107653,60,39
2455,0,2445.821424,129,38
2456,0,14474.57532,204,90
2457,0,5162.560728,247,48
2458,0,4511.097732,215,47
2459,0,3733.626419,206,35
2460,0,2690.277558,168,43
2461,0,2678.93681,103,44
2462,0,1899.998361,119,35
2463,0,1598.905528,67,35
2464,0,2282.710659,102,43
2465,0,1219.200467,72,30
2466,0,2064.296243,68,47
2467,0,1365.370114,104,20
2468,0,1969.08996,65,42
2469,0,2910.512094,124,37
2470,0,1038.868565,38,35
2471,0,840.0554436,41,26
2472,0,964.9436862,43,30
2473,0,2696.017937,90,50
2474,0,10636.362,538,117
2475,0,6552.43246,286,57
2476,0,87376.96687,1277,218
2477,0,9444.463334,282,83
2478,0,28107.13507,279,181
2479,0,59377.3589,356,227
2480,0,41731.71429,300,177
2481,0,7358.885686,216,64
2482,0,26070.84067,265,144
2483,0,26084.8416,381,189
2484,0,18368.65233,438,106
2485,0,2460.802413,159,27
2486,0,3289.657117,71,63
2487,0,7058.145837,330,88
2488,0,1952.288851,68,44
2489,0,2245.748219,194,24
2490,0,1858.18514,61,40
2491,0,1244.988419,72,24
2492,0,12845.00777,237,112
2493,0,9139.803226,216,72
2494,0,8761.21824,226,74
2495,0,6364.260041,189,63
2496,0,9587.832796,173,84
2497,0,1931.707493,78,45
2498,0,2789.824128,111,45
2499,0,7534.037246,259,57
2500,0,23853.37432,386,138
2501,0,8266.145565,142,81
2502,0,9718.630394,143,93
2503,0,6010.596699,242,40
2504,0,1638.108115,108,33
2505,0,5832.784963,187,55
2506,0,2409.839049,131,26
2507,0,465.530725,45,15
2508,0,6933.082583,181,54
2509,0,20695.11588,265,118
2510,0,9359.617734,155,89
2511,0,3656.866353,104,50
2512,0,2961.195439,113,34
2513,0,11657.02936,137,126
2514,0,7555.458659,150,72
2515,0,3659.491526,157,32
2516,0,3408.349951,132,38
2517,0,3817.876979,127,42
2518,0,1327.497615,57,29
2519,0,867.1822339,62,21
2520,0,827.8046351,40,29
2521,0,490.0323421,29,22
2522,0,325.5214844,23,19
2523,0,504.0332662,31,21
2524,0,1431.594485,80,28
2525,0,701.7963185,48,19
2526,0,458.530263,47,17
2527,0,4671.128294,232,39
2528,0,3780.532973,166,34
2529,0,966.4837878,64,21
2530,0,752.2696498,69,17
2531,0,1373.49065,75,26
2532,0,962.7035383,49,31
2533,0,685678.8485,1939,698
2534,0,41414.05261,326,192
2535,0,21399.53737,295,139
2536,0,31472.32717,325,162
2537,0,2805.435158,168,44
2538,0,14328.19566,195,113
2539,0,1505.974394,80,31
2540,0,4794.441433,169,47
2541,0,1603.105805,73,31
2542,0,4199.157144,123,50
2543,0,4421.491818,181,36
2544,0,42730.82023,346,257
2545,0,22713.41908,296,126
2546,0,13926.99918,253,87
2547,0,5375.794802,128,61
2548,0,6004.156274,143,57
2549,0,13493.53057,161,117
2550,0,4931.685491,84,80
2551,0,2449.041636,100,35
2552,0,2270.389845,70,42
2553,0,2865.709137,82,48
2554,0,2716.739305,93,38
2555,0,1049.509267,48,38
2556,0,1680.670924,54,40
2557,0,2034.054247,63,45
2558,0,2076123.581,1912,1658
2559,0,3854.594403,130,46
2560,0,2886.850532,95,48
2561,0,5386.855532,213,59
2562,0,5202.88339,198,62
2563,0,3564.901283,264,28
2564,0,1290.955203,55,31
2565,0,3036.170387,111,39
2566,0,1297.88566,122,20
2567,0,1207.789714,84,21
2568,0,157310.3925,1024,281
2569,0,25510.30493,344,134
2570,0,446.909496,47,12
2571,0,6870.300106,371,94
2572,0,13933.01958,300,106
2573,0,241452.7872,1711,516
2574,0,4568.841833,130,55
2575,0,3713.030174,109,60
2576,0,20230.38958,218,146
2577,0,2131.780697,119,33
2578,0,337953.6545,1435,502
2579,0,7054.86437,210,78
2580,0,4549.057737,123,57
2581,0,70666.02156,372,289
2582,0,934117.1516,1313,1081
2583,0,124401.0105,926,310
2584,0,7627.878439,101,101
2585,0,3427.601221,90,50
2586,0,164897.1966,775,416
2587,0,53018.87424,356,255
2588,0,77247.47333,354,340
2589,0,21529.04591,219,142
2590,0,4738.437736,154,53
2591,0,5544.365928,126,58
2592,0,3947.385527,84,82
2593,0,7433.615618,141,94
2594,0,71716.49653,322,312
2595,0,2052.010432,71,43
2596,0,3467.853878,111,52
2597,0,5197.405528,114,67
2598,0,4929.85662,141,71
2599,0,47862.1589,288,204
2600,0,49812.66263,415,209
2601,0,5408.731976,245,54
2602,0,7420.489751,318,76
2603,0,3520.357343,172,41
2604,0,1289.835129,68,26
2605,0,5877.58792,188,48
2606,0,13622.89911,214,98
2607,0,2474.803337,74,52
2608,0,3324.939446,165,52
2609,0,7897.641244,113,92
2610,0,3756.727944,124,51
2611,0,1566.983421,99,33
2612,0,1090.391966,74,26
2613,0,26626.39734,319,122
2614,0,19256.31091,419,117
2615,0,25666.41931,283,153
2616,0,14959.70734,226,100
2617,0,9303.614037,117,108
2618,0,668435.6167,1075,791
2619,0,195608.2226,1489,387
2620,0,13881.04115,163,128
2621,0,9394.620044,218,74
2622,0,4234.40447,100,65
2623,0,9557.380786,126,104
2624,0,1769.366778,91,26
2625,0,3704.119471,95,53
2626,0,6707.422689,127,74
2627,0,1940.528075,86,37
2628,0,33036.86043,253,175
2629,0,119930.9354,567,381
2630,0,301051.5094,803,499
2631,0,41097.61244,491,128
2632,0,41909.70558,407,167
2633,0,76671.02028,626,230
2634,0,8976.83247,156,97
2635,0,10033.62222,210,96
2636,0,44988.88926,687,237
2637,0,127865.3991,786,437
2638,0,46733.30343,280,208
2639,0,42018.97017,509,165
2640,0,4914.884382,164,56
2641,0,211586.4447,820,434
2642,0,7125.910309,182,66
2643,0,9146.52367,164,72
2644,0,4012.104799,89,58
2645,0,2121.139995,68,47
2646,0,938.9369697,54,27
2647,0,5686.125284,112,72
2648,0,82840.62372,438,314
2649,0,43602.23774,301,225
2650,0,82621.13299,420,255
2651,0,45871.50751,339,190
2652,0,20365.1841,203,130
2653,0,51173.93747,395,202
2654,0,8301.98793,198,72
2655,0,9030.035981,167,80
2656,0,10235.23552,135,97
2657,0,45705.73657,325,240
2658,0,9989.939335,147,92
2659,0,35317.61096,233,224
2660,0,6558.732876,189,48
2661,0,3623.999183,126,53
2662,0,3341.740555,115,37
2663,0,28537.10345,276,157
2664,0,12042.61481,139,119
2665,0,3455.961843,168,38
2666,0,3282.341634,101,58
2667,0,26072.56454,286,147
2668,0,1401.842521,54,36
2669,0,15561.80833,192,138
2670,0,6734.444473,186,63
2671,0,3632.364736,100,51
2672,0,3165.958953,102,49
2673,0,1911.126134,106,26
2674,0,711.3169469,64,17
2675,0,2868.894347,119,51
2676,0,6520.300339,128,72
2677,0,2274.310104,88,47
2678,0,1806.679241,89,28
2679,0,10831.46488,173,94
2680,0,3174.709531,111,51
2681,0,2361.115833,77,46
2682,0,1354.274382,60,31
2683,0,3034.280262,83,49
2684,0,9775.410176,210,75
2685,0,1968.879946,74,43
2686,0,1534.466275,78,27
2687,0,1357.739611,59,34
2688,0,7012.222806,107,104
2689,0,7393.04794,176,103
2690,0,1447.695548,102,25
2691,0,2104.058868,82,42
2692,0,2552.648475,145,45
2693,0,11355.86949,240,75
2694,0,4502.697177,204,41
2695,0,2170.703266,59,49
2696,0,2302.871989,84,37
2697,0,1156.756346,45,32
2698,0,2535.287329,97,38
2699,0,1236.141585,45,40
2700,0,1430.334402,48,43
2701,0,708.4467574,50,22
2702,0,399661.477,1433,422
2703,0,20734.8085,264,120
2704,0,143880.1013,747,308
2705,0,29573.87187,332,125
2706,0,40362.98395,329,206
2707,0,675431.1,1371,891
2708,0,203240.7815,561,520
2709,0,14412.83125,180,102
2710,0,5907.269879,94,80
2711,0,6919.816707,150,75
2712,0,5091.856062,182,41
2713,0,11001.36609,167,117
2714,0,1637.548078,68,37
2715,0,6274.654127,118,79
2716,0,4520.61836,109,58
2717,0,4610.224274,132,46
2718,0,4003.144207,120,58
2719,0,1718.753438,98,30
2720,0,2226.146926,63,44
2721,0,4112.771443,82,70
2722,0,3503.731246,96,48
2723,0,7121.430014,223,46
2724,0,3364.70207,80,54
2725,0,1092.492104,45,29
2726,0,4198.597107,95,58
2727,0,2163.562795,62,49
2728,0,6496.988801,123,86
2729,0,3579.896273,78,65
2730,0,2184.144153,99,37
2731,0,5441.319127,155,68
2732,0,7815.875847,126,88
2733,0,15530.94504,453,132
2734,0,4818.558024,175,52
2735,0,4824.158394,89,70
2736,0,2447.921563,102,59
2737,0,3704.119471,143,45
2738,0,7988.402234,195,58
2739,0,4471.545122,190,41
2740,0,1933.002578,91,32
2741,0,1238.241724,47,40
2742,0,1463.376583,66,30
2743,0,1576.504049,60,39
2744,0,5299.909794,147,53
2745,0,3685.743259,93,53
2746,0,9083.79953,276,60
2747,0,7844.997769,156,84
2748,0,5327.071586,128,57
2749,0,4890.242756,152,45
2750,0,3891.136815,151,44
2751,0,10445.14341,134,111
2752,0,58920.36874,795,262
2753,0,8501.361089,219,64
2754,0,4802.876989,234,53
2755,0,9027.795834,212,63
2756,0,37412.70924,516,165
2757,0,30569.05755,552,125
2758,0,22501.30508,281,154
2759,0,6943.058241,189,74
2760,0,3012.858848,111,46
2761,0,2085.437639,99,33
2762,0,3261.095232,136,37
2763,0,4881.07215,94,66
2764,0,3793.375362,109,48
2765,0,17786.77393,215,133
2766,0,22681.49698,497,135
2767,0,16106.66304,192,122
2768,0,19773.78507,420,83
2769,0,14793.9364,244,121
2770,0,3835.133118,210,34
2771,0,3223.572756,141,38
2772,0,14870.10143,493,83
2773,0,2432.800565,113,48
2774,0,2027.333804,83,38
2775,0,5332.986976,197,55
2776,0,715.1409492,49,18
2777,0,869.1511139,53,24
2778,0,1535.411337,98,27
2779,0,1177.232697,76,27
2780,0,401.546502,33,19
2781,0,558.3568515,53,14
2782,0,395.3860954,41,20
2783,0,2688.737456,79,45
2784,0,1600.025601,90,28
2785,0,1599.465565,136,25
2786,0,1832.370936,77,37
2787,0,1702.862389,100,40
2788,0,770.0508232,60,18
2789,0,1586.479707,96,43
2790,0,880.9381418,55,24
2791,0,1169.357177,53,27
2792,0,900.6444425,70,18
2793,0,925.216064,120,13
2794,0,916.7105028,133,10
2795,0,610.5102936,59,15
2796,0,1406.567833,86,25
2797,0,4600.178611,129,53
2798,0,5188.217422,106,75
2799,0,2447.536537,115,37
2800,0,2005.177341,59,47
2801,0,2696.927997,96,41
2802,0,4076.894075,147,64
2803,0,3467.748871,97,50
2804,0,2482.083817,104,39
2805,0,3578.076153,128,41
2806,0,1898.805321,72,44
2807,0,1852.042235,130,27
2808,0,2847.787954,63,60
2809,0,907.259879,49,24
2810,0,596.439365,45,22
2811,0,2736.900635,106,38
2812,0,2165.102897,78,42
2813,0,987.9052017,42,32
2814,0,1365.370114,56,40
2815,0,51098.99753,1232,131
2816,0,13459.06423,550,49
2817,0,6926.957178,223,45
2818,0,8225.262867,205,83
2819,0,5701.736314,106,73
2820,0,3461.028428,97,54
